path,relative_path,label,width,height,aspect_ratio,mode,original_format,original_mode,exif_orientation,sha256,bytes,decode_status,duplicate_group
data/flower_photos/daisy/422094774_28acc69a8b_n.jpg,data/flower_photos/daisy/422094774_28acc69a8b_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,566d407437e6869a0fe70ef43c9c8d36a3e12366d983dcdd0cf4b40d387c782a,36703,ok,
data/flower_photos/daisy/4222584034_8964cbd3de.jpg,data/flower_photos/daisy/4222584034_8964cbd3de.jpg,daisy,500,331,1.5105740181268883,RGB,JPEG,RGB,,1df20016d17233c5ff9f0524f6b801f25fd6cd5d042ed325492213a0d920346b,156273,ok,
data/flower_photos/daisy/4229503616_9b8a42123c_n.jpg,data/flower_photos/daisy/4229503616_9b8a42123c_n.jpg,daisy,320,213,1.5023474178403755,RGB,JPEG,RGB,,156a73b00c08f2d308c28f45f407d572932d6ba46bced84e2459fdc2c733ca72,19040,ok,
data/flower_photos/daisy/4258408909_b7cc92741c_m.jpg,data/flower_photos/daisy/4258408909_b7cc92741c_m.jpg,daisy,240,240,1.0,RGB,JPEG,RGB,,5743e143ff83065cadbb640eb190501a73fd46951fd58e94b34c3bfc1f65a470,31010,ok,
data/flower_photos/daisy/4268817944_cdbdb226ae.jpg,data/flower_photos/daisy/4268817944_cdbdb226ae.jpg,daisy,500,333,1.5015015015015014,RGB,JPEG,RGB,,ad883f072b41fb318df59baa87024c5b6708105d2f98e0cd30ec56c67cba40ee,112923,ok,
data/flower_photos/daisy/4276898893_609d11db8b.jpg,data/flower_photos/daisy/4276898893_609d11db8b.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,f2d27a7df4a4af1300f2d39764209fa05cdbc1c6f33df8099a11b680cb713ff4,185825,ok,
data/flower_photos/daisy/4278442064_a5a598524b_m.jpg,data/flower_photos/daisy/4278442064_a5a598524b_m.jpg,daisy,240,240,1.0,RGB,JPEG,RGB,,8c638190c2ff0ea16cebeed200258a1f6803b2e9620b6c56cc75120370a1f930,14855,ok,
data/flower_photos/daisy/4281102584_c548a69b81_m.jpg,data/flower_photos/daisy/4281102584_c548a69b81_m.jpg,daisy,240,240,1.0,RGB,JPEG,RGB,,1f0fe8529bc6beaa74a92f292dc3c82c1564204d0558869f4c9ee2d2cba8ad11,16992,ok,
data/flower_photos/daisy/4286053334_a75541f20b_m.jpg,data/flower_photos/daisy/4286053334_a75541f20b_m.jpg,daisy,240,240,1.0,RGB,JPEG,RGB,,3bcbf00242096ebb776e5a1b5524b38de15b5849711c8c8acb7cff11eee525e6,13659,ok,
data/flower_photos/daisy/4301689054_20519e5b68.jpg,data/flower_photos/daisy/4301689054_20519e5b68.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,40c1d049ae89bfc1bcc846fe4cc891c1a770f1b63a4b5c260e41ec3a7aa649c7,96722,ok,
data/flower_photos/daisy/4318007511_e9f4311936_n.jpg,data/flower_photos/daisy/4318007511_e9f4311936_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,621f5731a314979eadbf81aa86e656fe663fe85aaf94a49e9a8263d4714d238a,36831,ok,
data/flower_photos/daisy/433037739_6a030e5912.jpg,data/flower_photos/daisy/433037739_6a030e5912.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,5269052e55d8d98979e099fedba56435a128bdd24fd2d6340042c5ba95267f7c,126958,ok,
data/flower_photos/daisy/4333085242_bbeb3e2841_m.jpg,data/flower_photos/daisy/4333085242_bbeb3e2841_m.jpg,daisy,240,240,1.0,RGB,JPEG,RGB,,23230ac774eda092d67762526dd15d3bfa8ed4137846a3df35cefbf2083a699b,20946,ok,
data/flower_photos/daisy/433837534_1dbf798b73.jpg,data/flower_photos/daisy/433837534_1dbf798b73.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,8dffa6510c51d0a6c0920fd04b8be823c5fd152f437870641ab93f2934cfa334,128549,ok,
data/flower_photos/daisy/43474673_7bb4465a86.jpg,data/flower_photos/daisy/43474673_7bb4465a86.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,dd18027fef81267441dd3b979249303e947337c6a0a0aa963ade9a6f9daf4c68,84603,ok,
data/flower_photos/daisy/435283392_72e4c5b5d6_m.jpg,data/flower_photos/daisy/435283392_72e4c5b5d6_m.jpg,daisy,240,240,1.0,RGB,JPEG,RGB,,29a8ccacdc8feed13843b96eed4c5d8c2f6abd74bece7bd44bf719888f405082,29654,ok,
data/flower_photos/daisy/437859108_173fb33c98.jpg,data/flower_photos/daisy/437859108_173fb33c98.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,726d33753676deb1344ef8cbc278c6f8d669d6f2bdb559b94032e1fc492bd797,91042,ok,
data/flower_photos/daisy/4407065098_ef25f1ccac_n.jpg,data/flower_photos/daisy/4407065098_ef25f1ccac_n.jpg,daisy,320,213,1.5023474178403755,RGB,JPEG,RGB,,9c2354a55e039fa29171783cdfc7576dea0716bc3114c78ea7ac95da3bc34785,23309,ok,
data/flower_photos/daisy/4413849849_b8d2f3bcf1_n.jpg,data/flower_photos/daisy/4413849849_b8d2f3bcf1_n.jpg,daisy,320,213,1.5023474178403755,RGB,JPEG,RGB,,cef70b0a6d6c3b6fc954e4a3b6377a59c75f220a2b9dd616c84d87c114ec6222,42862,ok,
data/flower_photos/daisy/4432271543_01c56ca3a9.jpg,data/flower_photos/daisy/4432271543_01c56ca3a9.jpg,daisy,500,333,1.5015015015015014,RGB,JPEG,RGB,,a7b0cbfa167b0b1dfd3fb7713fb7a4d224864c0ccc06f13415d2c6debb6780d4,140134,ok,
data/flower_photos/daisy/4434592930_6610d51fca_m.jpg,data/flower_photos/daisy/4434592930_6610d51fca_m.jpg,daisy,240,240,1.0,RGB,JPEG,RGB,,7ff0d16d4c16e91fca325aa4bc53750df2ff8c76bef22f9167fc53e95333ca57,20106,ok,
data/flower_photos/daisy/4440480869_632ce6aff3_n.jpg,data/flower_photos/daisy/4440480869_632ce6aff3_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,10d90cf264b0fd861b14c188e816c8424086672d2117bd6705580038da973768,32588,ok,
data/flower_photos/daisy/446484749_4044affcaf_n.jpg,data/flower_photos/daisy/446484749_4044affcaf_n.jpg,daisy,320,232,1.3793103448275863,RGB,JPEG,RGB,,b580e44e3aca0ff66275be91de3f5fbc26bafb6a0f46d191996e3378648a82b7,33647,ok,
data/flower_photos/daisy/4482623536_b9fb5ae41f_n.jpg,data/flower_photos/daisy/4482623536_b9fb5ae41f_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,08144859a6d4873851b52e7baaf6931526104491dfbe8caadb0dd3da05102031,30078,ok,
data/flower_photos/daisy/4496202781_1d8e776ff5_n.jpg,data/flower_photos/daisy/4496202781_1d8e776ff5_n.jpg,daisy,320,280,1.1428571428571428,RGB,JPEG,RGB,,b5614199974de50e78a04494f58516d583f428d5a528203b8360e0032df8cb65,36278,ok,
data/flower_photos/daisy/450128527_fd35742d44.jpg,data/flower_photos/daisy/450128527_fd35742d44.jpg,daisy,500,282,1.7730496453900708,RGB,JPEG,RGB,,ba263864a4703b09a11356d99c64e18a67d39fc7ad1ee556214b0638b812e071,122769,ok,
data/flower_photos/daisy/4511693548_20f9bd2b9c_m.jpg,data/flower_photos/daisy/4511693548_20f9bd2b9c_m.jpg,daisy,240,240,1.0,RGB,JPEG,RGB,,3a7cb2c9749f39fdb4beef3d499abe71e58a568fa6449f269ee9b02f524ef82e,21293,ok,
data/flower_photos/daisy/452854574_59492f119a_m.jpg,data/flower_photos/daisy/452854574_59492f119a_m.jpg,daisy,189,240,0.7875,RGB,JPEG,RGB,,c5d6844169ad012ea7ddbb47e76ed75cc7638139abbfdc6c05e1205db84ad927,20836,ok,
data/flower_photos/daisy/4534460263_8e9611db3c_n.jpg,data/flower_photos/daisy/4534460263_8e9611db3c_n.jpg,daisy,320,263,1.2167300380228137,RGB,JPEG,RGB,,86c32cf35b678d31e49c7230f744ba1bf55fe0d13ce81ed9264508119a6eadec,30562,ok,
data/flower_photos/daisy/4538877108_3c793f7987_m.jpg,data/flower_photos/daisy/4538877108_3c793f7987_m.jpg,daisy,240,216,1.1111111111111112,RGB,JPEG,RGB,,3af82915a984d5099e9d6b254e8a7893e137ec6f3296db11b6b711d1f84d58fc,39091,ok,
data/flower_photos/daisy/4540555191_3254dc4608_n.jpg,data/flower_photos/daisy/4540555191_3254dc4608_n.jpg,daisy,320,213,1.5023474178403755,RGB,JPEG,RGB,,4968373c6a1af733da73b82203f99d5d00b51e239cffb5b1a3c6e6db8f8622ed,28743,ok,
data/flower_photos/daisy/4544110929_a7de65d65f_n.jpg,data/flower_photos/daisy/4544110929_a7de65d65f_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,4340af37690f5c8e3157e02fb81f439cd867362b108f61bb0e8bfec33b1a60c5,35716,ok,
data/flower_photos/daisy/4561871220_47f420ca59_m.jpg,data/flower_photos/daisy/4561871220_47f420ca59_m.jpg,daisy,240,240,1.0,RGB,JPEG,RGB,,ce3781a0e6d5bed8ccf1ee4098e2b7d4d325335349f2ebd3ebc21f0065608d18,41817,ok,
data/flower_photos/daisy/4563059851_45a9d21a75.jpg,data/flower_photos/daisy/4563059851_45a9d21a75.jpg,daisy,500,338,1.4792899408284024,RGB,JPEG,RGB,,ee38d14215040b876876ddd9529fce5ac17a7cd9a3f36706197b6dcf41b88c52,151210,ok,
data/flower_photos/daisy/4565255237_9ba29c4d4e_n.jpg,data/flower_photos/daisy/4565255237_9ba29c4d4e_n.jpg,daisy,320,213,1.5023474178403755,RGB,JPEG,RGB,,e029634e5de1846ce0d7e8d263f81af4706046f0dd3f51d96f891d4ee68fa095,23131,ok,
data/flower_photos/daisy/4581199679_867652c3f1_n.jpg,data/flower_photos/daisy/4581199679_867652c3f1_n.jpg,daisy,320,213,1.5023474178403755,RGB,JPEG,RGB,,f0253ffc196da8c54f7d871152973e6b6be5a9bedd4551528c720c8730424a97,30731,ok,
data/flower_photos/daisy/4598422221_b37313a3e3_n.jpg,data/flower_photos/daisy/4598422221_b37313a3e3_n.jpg,daisy,320,213,1.5023474178403755,RGB,JPEG,RGB,,14091df4cace45faa4270d5f3e683bb61da7868c368c670df3d1bb9616fba7f5,37033,ok,
data/flower_photos/daisy/459931395_24bf6531fe_n.jpg,data/flower_photos/daisy/459931395_24bf6531fe_n.jpg,daisy,320,228,1.4035087719298245,RGB,JPEG,RGB,,990eda0b728b0a00bf8fad02acbb460edf3a0ea21cef85b9f0b0806dc0af8fb5,78048,ok,
data/flower_photos/daisy/4610018126_21f438d2dc_m.jpg,data/flower_photos/daisy/4610018126_21f438d2dc_m.jpg,daisy,159,240,0.6625,RGB,JPEG,RGB,,7855d8dcf4c57da3a0b03b600a5d13a5283da0870af3c6ab7e174934515ab0f8,30412,ok,
data/flower_photos/daisy/4613992315_143ccc2a10_m.jpg,data/flower_photos/daisy/4613992315_143ccc2a10_m.jpg,daisy,240,240,1.0,RGB,JPEG,RGB,,3e0c6b8ae23bf82ef98e07da34e4a458bf66a14547fd04b814c29e2fd493775f,24195,ok,
data/flower_photos/daisy/4646886118_b5c5ceaf6d_n.jpg,data/flower_photos/daisy/4646886118_b5c5ceaf6d_n.jpg,daisy,320,213,1.5023474178403755,RGB,JPEG,RGB,,949461423418b64685ecf27e092a19a00c7e36b61f1601fd5d96bd25b8f81b96,26664,ok,
data/flower_photos/daisy/4654579740_6671a53627_m.jpg,data/flower_photos/daisy/4654579740_6671a53627_m.jpg,daisy,159,240,0.6625,RGB,JPEG,RGB,,bba19035e98a07f02e12c5041cc2bb4858518cc8081785d5b580c058a8a4093c,26921,ok,
data/flower_photos/daisy/4657354814_f368762c53_m.jpg,data/flower_photos/daisy/4657354814_f368762c53_m.jpg,daisy,240,240,1.0,RGB,JPEG,RGB,,0219edc46599cf6acf4c48a5112c6a8d1b91c501ff3fdbc4d03d1266a12025cd,44624,ok,
data/flower_photos/daisy/4666648087_b10f376f19.jpg,data/flower_photos/daisy/4666648087_b10f376f19.jpg,daisy,500,334,1.4970059880239521,RGB,JPEG,RGB,,7664bc94dc3d2af9fb80004fb4b2de3ba47f61512379c0df76ae075bce3b575e,141565,ok,
data/flower_photos/daisy/4668543441_79040ca329_n.jpg,data/flower_photos/daisy/4668543441_79040ca329_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,8affd5ac7ba1215448e6e986634a0a78ec52c2e27449de2b226a05a8fd40a083,39249,ok,
data/flower_photos/daisy/4669117051_ce61e91b76.jpg,data/flower_photos/daisy/4669117051_ce61e91b76.jpg,daisy,500,333,1.5015015015015014,RGB,JPEG,RGB,,081a32b10c07f058fbb5b035b3f27d4df43856bf46676c25c512419c58245a5d,82340,ok,
data/flower_photos/daisy/4683997791_56e7d3c03c_n.jpg,data/flower_photos/daisy/4683997791_56e7d3c03c_n.jpg,daisy,320,213,1.5023474178403755,RGB,JPEG,RGB,,1795f2f21e29a00fed1324484a209288f1cee4ede3837342b54d1bf4aff6a3f2,29382,ok,
data/flower_photos/daisy/4694730335_2553e77aa5_z.jpg,data/flower_photos/daisy/4694730335_2553e77aa5_z.jpg,daisy,640,231,2.7705627705627704,RGB,JPEG,RGB,,eb0573958d5874a87359a3171ddaac907a4ecb9e6aaadc32515a8bdb3ba0bd56,72761,ok,
data/flower_photos/daisy/4694734757_5c563d38dd_n.jpg,data/flower_photos/daisy/4694734757_5c563d38dd_n.jpg,daisy,320,213,1.5023474178403755,RGB,JPEG,RGB,,a8d145903ff36971cf96c9cb9262e9f58867e32b1630ffaa1e0eb8182246756c,50141,ok,
data/flower_photos/daisy/4697206799_19dd2a3193_m.jpg,data/flower_photos/daisy/4697206799_19dd2a3193_m.jpg,daisy,240,235,1.0212765957446808,RGB,JPEG,RGB,,3ed39950d6ff146fa8d4a7fc648b9e4adef9e4f2dae6b21e362bbbf9b2096489,30019,ok,
data/flower_photos/daisy/4724713781_d169f98a35.jpg,data/flower_photos/daisy/4724713781_d169f98a35.jpg,daisy,500,333,1.5015015015015014,RGB,JPEG,RGB,,a979a92f1e6e9b612f68ef6d1d10cea4646df592a26829bf0b4f80883a8b0e8a,63242,ok,
data/flower_photos/daisy/4727955343_0bb23ac4ae.jpg,data/flower_photos/daisy/4727955343_0bb23ac4ae.jpg,daisy,500,333,1.5015015015015014,RGB,JPEG,RGB,,06f90dbd160b5c741fc32f14c492593ea4ce9ad199bfee41c967f7ec42340113,69940,ok,
data/flower_photos/daisy/4746633946_23933c0810.jpg,data/flower_photos/daisy/4746633946_23933c0810.jpg,daisy,500,322,1.5527950310559007,RGB,JPEG,RGB,,9796d62ec0a91a1b671e450a5a6b7e0231d20a283d01f4e28059366f3ab15919,58296,ok,
data/flower_photos/daisy/4753134939_8e87649db6.jpg,data/flower_photos/daisy/4753134939_8e87649db6.jpg,daisy,500,326,1.5337423312883436,RGB,JPEG,RGB,,d14c2234728fde2ec9f85cac3e506c44c48a40f270607b4d6154648474f977fa,189138,ok,
data/flower_photos/daisy/4757448834_a29a9538c9_n.jpg,data/flower_photos/daisy/4757448834_a29a9538c9_n.jpg,daisy,320,241,1.3278008298755186,RGB,JPEG,RGB,,84f49eada056e4dd24fa7312cc43c3caeab58b25ebe8a82d4bba20d3e0fc45ce,40762,ok,
data/flower_photos/daisy/476856232_7c35952f40_n.jpg,data/flower_photos/daisy/476856232_7c35952f40_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,43e880f22f0adc926fb521a52e938d96952154ec89464a778e1d78adc6ef444b,21792,ok,
data/flower_photos/daisy/476857510_d2b30175de_n.jpg,data/flower_photos/daisy/476857510_d2b30175de_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,1d5255fb368c1b202d1d411fe9f1e7965ee43bf3b6032e3b75b33e1f7ee00692,28286,ok,
data/flower_photos/daisy/4792826628_aa5e5a9804_n.jpg,data/flower_photos/daisy/4792826628_aa5e5a9804_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,c1cea34a0572f94284db8a4091242f0f0bebb6e4c7c3a1cf2fd763339650c4c9,18652,ok,
data/flower_photos/daisy/4814515275_6e25a6c18f.jpg,data/flower_photos/daisy/4814515275_6e25a6c18f.jpg,daisy,500,308,1.6233766233766234,RGB,JPEG,RGB,,539420a79cabcebb75f424edc452115f0ed621c75d37dcf7ac2a525ea566e721,88473,ok,
data/flower_photos/daisy/4820415253_15bc3b6833_n.jpg,data/flower_photos/daisy/4820415253_15bc3b6833_n.jpg,daisy,320,224,1.4285714285714286,RGB,JPEG,RGB,,60420a66335d920e8220fa32cb9fcbe1b869cb0d6c400a45b8ec97886ef5a87d,30073,ok,
data/flower_photos/daisy/4837182901_69a6cc782b_n.jpg,data/flower_photos/daisy/4837182901_69a6cc782b_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,a588a7b948cf0d1ac87dc2ac8f4ce34fe18e66a09c111564fffe39216e2c46fc,36404,ok,
data/flower_photos/daisy/483886997_27ee798327.jpg,data/flower_photos/daisy/483886997_27ee798327.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,2131b37cfec94aa11930c00602b8718686ee19d9485b2f904dda81a20d4c5542,101966,ok,
data/flower_photos/daisy/4851353993_2cbbbd1040_n.jpg,data/flower_photos/daisy/4851353993_2cbbbd1040_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,75e5d538a1fc16b9b4b32cb2b946540a4eb4b5bf37618a7915c93159b3d31213,31843,ok,
data/flower_photos/daisy/4858518329_7563eb0baa_m.jpg,data/flower_photos/daisy/4858518329_7563eb0baa_m.jpg,daisy,180,240,0.75,RGB,JPEG,RGB,,5d6e03d8fd4a62337dfdd2d25bf32077d846835ed1a9356cdc1cc3e4e279f4cd,68844,ok,
data/flower_photos/daisy/4861391074_c3e122dab0_m.jpg,data/flower_photos/daisy/4861391074_c3e122dab0_m.jpg,daisy,180,240,0.75,RGB,JPEG,RGB,,0d0087ae212abcb2b53053145b14f73f5728ade43b7f220036c6ffd05b5c5e5b,21134,ok,
data/flower_photos/daisy/4865691548_00319261b8.jpg,data/flower_photos/daisy/4865691548_00319261b8.jpg,daisy,448,184,2.4347826086956523,RGB,JPEG,RGB,,d4a119d1312300f44a012ce6d47ca1343a8df4eceea2a0fa62ffc3a3235dbab8,70221,ok,
data/flower_photos/daisy/488202750_c420cbce61.jpg,data/flower_photos/daisy/488202750_c420cbce61.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,cafcc4606e7196c7d96227fc05fbf264a70e13616cc87c45d1e9aa28652a3a97,101358,ok,
data/flower_photos/daisy/4890424315_6a59696357_n.jpg,data/flower_photos/daisy/4890424315_6a59696357_n.jpg,daisy,320,273,1.1721611721611722,RGB,JPEG,RGB,,ff17c62837e867daa2fa48721611a2aef2624eaec5e5420d1e798215bda55411,36945,ok,
data/flower_photos/daisy/4897587985_f9293ea1ed.jpg,data/flower_photos/daisy/4897587985_f9293ea1ed.jpg,daisy,500,334,1.4970059880239521,RGB,JPEG,RGB,,0ae13a592d2b6744694ef9ee040c6628479a0f0dabca8abf5179f101a09004a3,77213,ok,
data/flower_photos/daisy/4923279674_e7f8e70794_n.jpg,data/flower_photos/daisy/4923279674_e7f8e70794_n.jpg,daisy,320,213,1.5023474178403755,RGB,JPEG,RGB,,8df634dd59e6a46769f72edf0cb3768236e5ee8838a29c34062621d9efca6a4a,18035,ok,
data/flower_photos/daisy/495098110_3a4bb30042_n.jpg,data/flower_photos/daisy/495098110_3a4bb30042_n.jpg,daisy,320,242,1.322314049586777,RGB,JPEG,RGB,,b1a188baeb552ee52c09e3a0452d3fdf648a74bf20693aeddde91aeee901d2d2,35605,ok,
data/flower_photos/daisy/498159452_b71afd65ba.jpg,data/flower_photos/daisy/498159452_b71afd65ba.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,44e3828efa359b03ab33506a3301433a71e1f3a30f6bad6b012a27cfb09fe030,123615,ok,
data/flower_photos/daisy/4993492878_11fd4f5d12.jpg,data/flower_photos/daisy/4993492878_11fd4f5d12.jpg,daisy,500,321,1.557632398753894,RGB,JPEG,RGB,,a0473e3924b94767e278841138cf5ad99338c266a0de967f3888db48cbae5e31,120727,ok,
data/flower_photos/daisy/5014137563_d03eb0ed75_n.jpg,data/flower_photos/daisy/5014137563_d03eb0ed75_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,5397d2f7e944120e911d9db23e688f97a61b564ae108a50b9ada13d9b7d7b637,57913,ok,
data/flower_photos/daisy/5054771689_00dd40b971_n.jpg,data/flower_photos/daisy/5054771689_00dd40b971_n.jpg,daisy,320,213,1.5023474178403755,RGB,JPEG,RGB,,f9dcb02435d7aebe63e377eb12a4e7abe4ac424b2cfb61ab6308882bdd82db03,42314,ok,
data/flower_photos/daisy/5058708968_8bdcd29e63_n.jpg,data/flower_photos/daisy/5058708968_8bdcd29e63_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,31b095efb28df6892125922efcbe7bf4fcd47022d1cdfbf976a40f7322c34e0f,30523,ok,
data/flower_photos/daisy/506018088_4f7a15a7c5_n.jpg,data/flower_photos/daisy/506018088_4f7a15a7c5_n.jpg,daisy,320,257,1.245136186770428,RGB,JPEG,RGB,,4ac6c6176b108b5943cb2ede1e9d50c232f7091c71097cbc917869f22cf03c89,38627,ok,
data/flower_photos/daisy/506348009_9ecff8b6ef.jpg,data/flower_photos/daisy/506348009_9ecff8b6ef.jpg,daisy,500,332,1.5060240963855422,RGB,JPEG,RGB,,c254507cfd283d4583c1283792b700e9e8c048af3036fe5497c44f3d62c97be6,58168,ok,
data/flower_photos/daisy/506493250_e9ca42fe3d.jpg,data/flower_photos/daisy/506493250_e9ca42fe3d.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,1bbc5a2a5661585dfd66753607e7078c77025dccae8b6b426f548abad78d4372,62123,ok,
data/flower_photos/daisy/5087720485_c0914fb623.jpg,data/flower_photos/daisy/5087720485_c0914fb623.jpg,daisy,500,332,1.5060240963855422,RGB,JPEG,RGB,,92338783ea1dddaf4977ec73d54f372365a5a5a3e66c1c4399335508e11009d8,93292,ok,
data/flower_photos/daisy/510844526_858b8fe4db.jpg,data/flower_photos/daisy/510844526_858b8fe4db.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,946695b99c629a43758ad98e29b3567dd56a1dd9a65d03c45de49250186c4346,109935,ok,
data/flower_photos/daisy/5109508979_68e3530791_m.jpg,data/flower_photos/daisy/5109508979_68e3530791_m.jpg,daisy,189,240,0.7875,RGB,JPEG,RGB,,c625405990c1bc35b541f67b4c94860c1472afe3ad9eec9dab8b8090304c5c64,20572,ok,
data/flower_photos/daisy/5110105726_53eb7a93be_m.jpg,data/flower_photos/daisy/5110105726_53eb7a93be_m.jpg,daisy,203,240,0.8458333333333333,RGB,JPEG,RGB,,5dfbdd14dad6efac58bf30ab7819d29e681f10706dc19ec67498c79c5f995848,16887,ok,
data/flower_photos/daisy/5110107234_12ddc0206b_m.jpg,data/flower_photos/daisy/5110107234_12ddc0206b_m.jpg,daisy,180,240,0.75,RGB,JPEG,RGB,,02a77e71c65454f58a3939543f347895406669b4504419104561006cfc9b99e1,13246,ok,
data/flower_photos/daisy/5110109540_beed4ed162_m.jpg,data/flower_photos/daisy/5110109540_beed4ed162_m.jpg,daisy,180,240,0.75,RGB,JPEG,RGB,,3a87727424ce046ec79374d5c6247b7728859b3fbd7f002a21e86d415261de98,19701,ok,
data/flower_photos/daisy/5110110938_9da91455c4_m.jpg,data/flower_photos/daisy/5110110938_9da91455c4_m.jpg,daisy,180,240,0.75,RGB,JPEG,RGB,,d6887539cf17f82bddff0131432e34b6bdc2017d9a9f751d3fab1899f8207268,13277,ok,
data/flower_photos/daisy/512177035_70afc925c8.jpg,data/flower_photos/daisy/512177035_70afc925c8.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,ff9d417c4174803a991231bda5099ba97a249f81a3d9e138b5af69b3d7954a7f,93122,ok,
data/flower_photos/daisy/512477177_d9004cbcf1_n.jpg,data/flower_photos/daisy/512477177_d9004cbcf1_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,4199445c7f46a4078521c41044dbd75438bf4b91b77b9fcc8f0441f7ad96d69a,59955,ok,
data/flower_photos/daisy/5133243796_44de429de5_m.jpg,data/flower_photos/daisy/5133243796_44de429de5_m.jpg,daisy,180,240,0.75,RGB,JPEG,RGB,,b83f9988d6c74bf876c778419381fba2dc9e3b40d271673790974fabae42d244,24630,ok,
data/flower_photos/daisy/5135131051_102d4878ca_n.jpg,data/flower_photos/daisy/5135131051_102d4878ca_n.jpg,daisy,320,199,1.6080402010050252,RGB,JPEG,RGB,,681663f8eb001a91ceeabdc0a20207eeaa58c36ee84577ef26bbe70cd7d593b7,47894,ok,
data/flower_photos/daisy/515112668_a49c69455a.jpg,data/flower_photos/daisy/515112668_a49c69455a.jpg,daisy,500,387,1.2919896640826873,RGB,JPEG,RGB,,09fab4fb78fa255f1918104f9b99d45fb38e5aca998f8684435bccc408513476,127983,ok,
data/flower_photos/daisy/517054463_036db655a1_m.jpg,data/flower_photos/daisy/517054463_036db655a1_m.jpg,daisy,180,240,0.75,RGB,JPEG,RGB,,a0a90606f55fe0fb6962eceeb51e4b7180e3423573101e70b16fdd81ed409e8e,20832,ok,
data/flower_photos/daisy/517054467_d82d323c33_m.jpg,data/flower_photos/daisy/517054467_d82d323c33_m.jpg,daisy,172,240,0.7166666666666667,RGB,JPEG,RGB,,60eff1e5aec60a3e4670ae71d376dba6ea2ea999be41bd879430c81e33e2fdc8,15279,ok,
data/flower_photos/daisy/519880292_7a3a6c6b69.jpg,data/flower_photos/daisy/519880292_7a3a6c6b69.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,91ec5f7c435cf6d300924a70a04a244be53cd1b81fc7c62efb71121655d8c14a,95346,ok,
data/flower_photos/daisy/520752848_4b87fb91a4.jpg,data/flower_photos/daisy/520752848_4b87fb91a4.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,91a97045418e64defc8371fd0256cbad10de83b8dcd49f561d52b1cedcabd0dc,73691,ok,
data/flower_photos/daisy/521762040_f26f2e08dd.jpg,data/flower_photos/daisy/521762040_f26f2e08dd.jpg,daisy,500,375,1.3333333333333333,RGB,JPEG,RGB,,fe92e48fe185f0de47649f636ed68df5cd27e7ca00becadf881a2ba7e1fea531,107259,ok,
data/flower_photos/daisy/525271784_013ddccd1b_m.jpg,data/flower_photos/daisy/525271784_013ddccd1b_m.jpg,daisy,175,240,0.7291666666666666,RGB,JPEG,RGB,,09b57f5c483ac2205ac55bcefb6222796b4c2ab12a05108af4bccf05b9252fca,18534,ok,
data/flower_photos/daisy/525780443_bba812c26a_m.jpg,data/flower_photos/daisy/525780443_bba812c26a_m.jpg,daisy,240,221,1.085972850678733,RGB,JPEG,RGB,,2324c40aedb8e3037844614d3cd2ba1f758729482b144239c03d6d7252caeb63,16337,ok,
data/flower_photos/daisy/530738000_4df7e4786b.jpg,data/flower_photos/daisy/530738000_4df7e4786b.jpg,daisy,500,429,1.1655011655011656,RGB,JPEG,RGB,,89f08b37b15b1c8df4551dd6ada8780531630ba478fcc35bde11a3e0bfa63377,206140,ok,
data/flower_photos/daisy/534547364_3f6b7279d2_n.jpg,data/flower_photos/daisy/534547364_3f6b7279d2_n.jpg,daisy,320,240,1.3333333333333333,RGB,JPEG,RGB,,879d6cf7622b672efb149da73bf724ed378f21790e1a90e8ede6ee706e9c1407,27708,ok,
